,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.7430932504099661,0.1466119216003242,0.7476830625877586,-0.3214122755738951,0.6606796986092619,0.09977199462635213,0.5136744977097093,-0.43420855643706935,-1.31137416379485,-0.3915400721206817,-0.27690070987246385,-0.02459056824437943,-0.40099475024890585,-0.41104883948383514,0.31264359338635866
1,1.0979365638166476,-0.5031319678969736,0.7474653122010698,-0.03429940139423342,0.4573921126207538,-0.05006047018237261,0.46326143966780126,-0.20722840181191052,-1.222215485731063,-0.09825727052410507,0.10098628421739045,0.39417256215168633,-0.3119663346468327,-0.20013221443536502,0.6516651200302687
2,0.4877196619023398,-0.2925944014717102,0.7233134746713976,-0.15847520084535863,0.7000546537582434,0.08437632064492678,0.6918028992428664,-0.5203637044782585,-1.5382448523580867,0.035368007616464636,-0.004917994801695053,0.09262852637683817,-0.4224672700097074,-0.37399731672114767,0.508454006635118
3,0.9028005776870456,-0.15702118136505575,0.7881644532520214,-0.11757563264006085,0.5290806832871091,-0.32603143981952953,0.40952392391520603,0.12148577644178726,-1.1561700062671427,0.05010017928321724,-0.13015232911861999,0.09519611580806422,-0.3669641890484029,-0.13191763434523632,0.21591868430258263
4,0.3473433158888495,-0.271325688414269,0.9733768868457711,0.14299543480782814,1.0040741851262567,-0.7331246569656718,0.5094030366309144,0.22459701152880418,-1.0767541101906832,0.20937870377987952,0.09535403770787236,0.30019162428689006,-0.0919518159549357,-0.3251160465542029,0.24241010954674563
5,0.6783754889975622,-0.10052758076713475,0.5473400362482392,-0.1648817940518874,0.9686976855213535,-0.09229586242310149,0.6367319878853761,-0.013484329950265802,-1.2555461725740404,-0.09951316025484233,-0.15909816018217507,0.22987691300505445,-0.41623034194141467,0.19375567769147364,-0.09311924565900272
6,0.7585027824468191,-0.39954385298616263,1.0244799467585837,0.056261983488266616,0.43575603770890103,-0.208938252268825,0.03912221638247239,0.5161087886995671,-0.702553815100441,-0.07075881922136856,0.3361588128638461,-0.05786569196617734,-0.29558009292906506,-0.27480777102570253,0.017583798155591968
7,0.4640801719732706,-0.3590401612825374,0.7784298802743654,-0.006159432989266607,0.7791397595671657,-0.6385510220389052,-0.17846214232687102,0.061769129299627225,-1.3842717263955915,-0.0942436075082164,0.14940770600094175,0.2975989031883145,-0.25411755549804277,-0.08276309707026815,0.24735124875069078
8,0.7486050092957061,-0.38952543972446396,0.41031597134087205,-0.08227482111338891,0.9323924307105288,-0.1968270131563854,0.3860834887028777,0.11785189908454581,-1.1491383935597796,-0.10223519811183387,0.26674134210455586,0.1413886190044903,-0.42168920224625017,-0.30574834820307306,0.5028245884340248
9,0.7946460228231613,-0.11462433551143981,0.37262244155191376,0.4108599424532989,0.7548084670073643,-0.4599377740874408,-0.01642378022346091,-0.14985419310914128,-1.167970581862945,0.5861852589537693,0.05384669245172585,0.7466327507138534,-0.43928252626079933,-0.627730883585976,0.4870891056398922
10,0.7265253678043968,0.07086264825254485,0.6495040371499883,-0.2290804501626093,0.4376833568414687,-0.061524735758453276,0.20830354719109714,0.09615720732600967,-1.1740803875377048,-0.1221952650560076,0.024055895966679484,0.04091468839029706,-0.34426483702177124,-0.19822942879962693,0.3186200084206016
11,0.7978342848392151,-0.6904685537149021,0.39710501020429834,0.32714781488219885,0.7162988292143853,-0.21639438416709778,0.3305392358884082,-0.12058924591138251,-0.7568159763777621,-0.032570055866600604,0.3236433655370046,0.05936090471679425,-0.3609696393936683,-0.08086928987040128,0.5783702284802344
12,0.1855635025918337,0.16089632186987074,0.9878488548337454,-0.49681048974313236,1.3214857680967727,-0.651387285956773,0.38830751136171704,-0.14622967357438416,-1.2549630367782874,-0.2070207880100502,-0.6246331066676424,0.38793532220150645,-0.6402519777585324,-0.2362772004615344,-0.04304016467126392
13,0.7257070768205022,-0.37756675811651136,0.9947812260235492,-0.23045014225501115,0.6466973374327736,-0.04228943651503668,0.37415336002017435,-0.11410546480396973,-1.2009093624663678,0.23849091407459166,0.03728219600567377,0.1795775633716268,-0.20191324165827576,0.29638539519966844,0.3872793869116454
14,0.6250841288947813,-0.06594579729610686,0.6469013299079251,-0.438878094937974,0.8994778141554678,-0.4619764011582227,0.5844370698325075,0.09848740658401606,-1.2624894606881212,0.034874850090215986,-0.18118579863318407,-0.0412695661418571,-0.459524916446163,0.1971029271824856,0.17529757001457089
15,0.9795249153108693,-0.09431076588426934,0.8703861989980382,-0.030834737141631045,0.5488086452767609,0.07585856580624477,0.4657767495119424,-0.041013704715301906,-1.228836929911623,-0.25340158854094774,0.2594254422661468,0.20743717337217712,-0.2853974036512941,-0.03549922790603903,0.2557370313079674
16,0.4818135390289522,0.24712392865494315,0.8424999380899638,0.03618926237263394,0.7482400879781608,-0.2693984031469923,0.39915754054872726,-0.20888255186754895,-1.1356213423325803,0.11009840651844215,0.041717217897028876,-0.0027248222082491285,-0.1133134551647151,0.010386758266681636,0.17046286246170744
17,0.666075422526382,-0.13587527757855142,1.0009999546635755,0.1593187088072659,0.7866605045445505,-0.08253485377763699,0.5397074904613591,-0.0816609455549521,-1.0008773927003147,0.18799129421318614,-0.027414453266635334,0.3543900376312168,-0.4376119113496381,-0.025095952010674313,0.30029963730661563
18,1.0066718187464496,-0.05778705823558205,0.8210956635479755,0.3345101104125775,0.8930628730502052,-0.005981727493116342,0.28979385032801963,-0.16487558219305945,-0.7769669828680262,0.11587588091673667,-0.010519600955503963,0.38683595909120555,-0.586896020308953,-0.23893168886464314,0.5591759800641263
