,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.1724751084718369,0.2882303435533115,0.5560521486248555,0.8645754954880339,0.750627810377259,0.6523181258269112,0.5788194208563824,0.6481624975605748,0.43531383464166695,0.60120923273087,0.006542184218780031,0.7333024392330749,0.5187439403512514,0.22681200360916473,0.2996007381758632
1,0.6469695835714332,0.20708951165606168,0.5972628233511916,0.5021861500913353,0.6080348893776844,0.5380783485925241,0.32692305904614355,0.5777239898491277,0.2827559972573331,0.5791556817428372,0.48437221134606473,0.19503049152466106,0.5338428895687757,0.6039338364962811,0.4146812802884557
2,0.711387653757999,0.5587307146703958,0.516820170051379,0.1944873771035813,0.5091960001286799,0.2950650303648057,0.7238128202769868,0.3890684624429827,0.4957135312072147,0.34220435888369394,0.7185892499140778,0.5164092875333913,0.33318789387841347,0.6219414186049516,0.6140750114754226
3,0.4914140354331327,0.4317390931831689,0.447570517421594,0.5746750381054506,0.275759862434737,0.5879758586949443,0.34240102261834265,0.40812925720814774,0.5038198258175032,0.5029219502768382,0.39960499633262414,0.40288215794946236,0.3500639589676629,0.65183232525686,0.4865203741779329
4,0.5482080857968002,0.1523080049617078,0.5394254287698089,0.4275646518525528,0.6059253652429035,0.6426651910918895,0.6468227467917775,0.6132502682776148,0.5919400806151948,0.04749791643344352,0.5668299387262665,0.03914978428845109,0.6618403166977113,0.554631537043078,0.5056526994994899
5,0.2935595261372043,0.48124118608765787,0.6138814653425264,0.38651485378385847,0.12899899276231697,0.6123076921322936,0.39042379471661703,0.1717902441578208,0.2873029738362064,0.3175254301963002,0.6004170064253228,0.4038308213390828,0.7178459445505456,0.6333208966297463,0.4984159653262842
6,0.8605798904323352,0.3551889541814445,0.5109977201996844,0.3134834525253691,0.4269811404802936,0.3339265168324374,0.9299491131714439,0.09158709516227219,0.6104636325604775,0.40321121082702394,0.3615525459910667,0.6288925098171926,0.8638405503909921,0.7335485069895297,0.6335493747154105
7,0.41799237858890936,0.9592057236087367,0.6609354995587582,0.2704087117356592,1.0337703225122787,0.4533536417538126,0.9349024999183262,0.49369914123186115,0.5391584300703656,0.5566680072886118,0.6655072231930036,0.14362377676453084,0.8017707965246879,0.5838990381862353,0.08169821157461447
8,0.013969026423336106,0.6252780321420568,0.7187511053228447,1.0137781147381966,0.5490837283341791,0.0025913990110210373,0.6642361562997469,0.017320214040537404,1.2600192920966373,0.7642771155363351,0.09127235111881624,0.471264831875509,0.9305440633091284,0.7101721515457212,0.7259424360367683
9,0.25890457628245434,0.42245360119129877,1.067689606016033,0.7565446187100864,0.06343231750948403,0.524125258762255,0.6050711800145908,1.1741534504583928,0.596351032084555,0.8641117189418888,1.013620238633711,0.11442090136084918,0.6244850366946502,0.2227101830587019,0.2275558266944585
