,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.5981544148169471,0.09556475809366045,0.8533063253885832,0.666944953071816,0.5479117122110021,0.8311272948048998,0.16405045998905982,0.6252081092574091,0.09960895777744619,0.5568834716246833,0.3543961334488455,0.4517064631875195,0.6461100154294579,0.36868464866530665,0.9657005617469099
1,0.8293264795816259,0.6631434837052717,0.3569695037346263,0.8209337988507941,0.4891530095532672,1.262260759188864,0.7036292088779555,0.4795255840987472,0.3692912210698968,0.883752294897338,0.28680968956713904,0.09886412482175948,0.8135601053615711,0.004535342537267952,0.524046855339438
2,0.579407143750661,0.5937624667354172,0.26081450340148915,0.8198843656057406,0.7333200631921135,0.4298858961906738,0.28794778761831097,0.5270037806319282,0.6278120646412337,0.45040126145803006,0.5580262667381294,0.6665702737742807,0.7602885268084896,0.44466891089885613,0.40272248538920535
3,0.2803644302011585,0.9735817971880105,0.5956846674174793,0.6421457027248811,0.7094188575860991,0.7587014719389312,0.09707713335234038,0.2668597330858104,0.5693046519243574,0.44643414578770374,0.11364769211400519,0.6656738455601008,0.24570767044982395,0.5745461105622672,0.6882465886164837
4,0.40925168292293285,0.601824985881727,0.6159220627904324,0.4063715494612921,0.5723961390722426,0.5072475219545188,0.7898752250228788,0.5176858523486113,0.1816692497179818,0.3427409230518516,0.5726024055994272,0.6676461144416025,0.2988237883444621,0.6773967716710743,0.6272896070224537
5,0.4729317175337142,0.6677709513139173,0.5519199934080379,0.4945225034529484,0.6798472738315577,0.6366008020827334,0.30956323229556243,0.5901751419052333,0.13563378559731143,0.6056653322004556,0.572342306139386,0.5133587260854624,0.39340420969144335,0.3684994167846844,0.6093658130306067
6,0.17877380174534407,0.4965901123736382,0.3718920198497679,0.10672920486386461,0.3273769945732275,0.47430426166899214,0.6133483598415223,0.49471415749351105,0.286694704997376,0.265571487960527,0.2891529263401584,0.24632179166682586,0.8225451030387655,0.8275980921644255,0.5013166509992069
7,0.5748978743166919,0.5422868228809067,0.5790256171818358,0.7455554164827,0.5736940690981234,0.7111384549227496,0.48752072683036063,0.5929052391966664,0.43415832157708745,0.08448404854583924,0.3565673440162045,0.48653905259233915,0.5748660149798452,0.27038530303289965,0.6948933915561037
8,0.983074378370503,0.2280730576130821,0.671825617296043,0.027812488784358602,0.519724996571742,0.4669398260708879,0.7374592093293219,0.03989858427361099,0.6694821213661202,0.5198543747094639,0.5041453322261266,0.515828545396263,0.5621411037908958,0.7765948589682601,0.3474983732170388
9,0.3227375175316852,0.76379707593405,0.5285346612776617,0.27156904636645884,0.6550628872101462,0.37577334436106896,0.6369691880769519,0.6997146255919726,0.44053945157271623,0.23984259387365536,0.7747517683661924,0.3725706586306739,0.5745382006135062,0.7430648478495969,0.3686249685137162
