,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.027213874605091833,-0.19788161002348853,-0.023674196884163112,-0.06904359829608893,0.12926546540883913,0.06086458871520118,-0.014922709784442687,-0.024546120007389084,-0.01913989129691279,0.10259398610394463,0.07856135536535341,0.002514869611057077,0.10904589363651535,-0.10520823761351517,-0.05975311365865083,0.05436587106516354,-0.017760063945533373,0.02930103961653533,0.12524392883692442,0.017832013147108607
1,-0.02380864609252485,-0.3366963935533119,0.31840396344179867,-0.11103412573888793,0.1737971553132979,0.1829385571823018,-0.0968071662369658,0.029091016462937058,-0.20924886309636906,-0.038323970136380586,-0.04417677187621233,-0.08661927763402774,0.07249021313236514,0.20899024418109055,0.04446522988084015,0.15379960131979645,-0.24446193244729553,-0.029817327744846172,0.13923223141531524,-0.035616100672712585
2,-0.017090393161366586,0.17288742838102333,-0.1389848912483682,0.08439551308382462,0.0011103925680309192,-0.02108506034120644,0.09991427300472287,-0.01693547735361592,-0.07505395200809024,-0.1876655227843775,-0.10033510108274966,0.06406031415938324,-0.06612179908275899,0.054041244374136356,0.030067300028444224,0.10747198622282994,0.16194493231473514,-0.060130359343007984,-0.07862720363984067,0.005446034451126448
3,0.01281825028016785,-0.09461051739168337,0.04767048415917382,-0.0669340179669714,0.1024948961319258,0.029692319635205505,-0.10573126002767534,-0.0022582789517489096,-0.02682855393727348,0.10732173439046014,0.016676988758143534,-0.06238055049264344,-0.06551966871114395,-0.08244839668254521,0.015777955658572734,0.0152734232378149,-0.14687192120162051,0.13243408314074917,-0.01444388154721613,0.003347425162889925
4,0.026320065655937825,0.06994130577725864,0.00383851951606269,0.03203625314512311,-0.12616356406243603,-0.03175654262047904,-0.024441666482353797,-0.005133375578891122,-0.031997644842021805,0.013742736009742696,0.015044072925611128,-0.009116262577652023,-0.08258500186776116,-0.06263734264960512,0.08397119229855775,-0.101396131015738,-0.06864984191507721,0.01562176216095795,-0.006871748819960567,0.010480162449322894
5,-0.1655788596296634,0.25746901853202786,-0.08175148689687436,0.2307647927694697,0.03788255946495003,0.11147483874045108,-0.047343647779977745,-0.26325166159823077,-0.08535807491387709,-0.26532105052311195,-0.08640088968729175,-0.03956196517158961,-0.11928329191199731,0.10304431667282492,0.22514122177858065,-0.018058290935950745,0.1187677532671882,-0.029573977954141344,-0.02457219429246375,-0.06199076651613321
6,-0.008132154110657387,0.04861639811872615,0.018830286700463637,0.07772368151975045,-0.135755837479725,0.051249350153199716,0.03328257987884807,-0.0716609502334804,-0.038604471927348005,-0.07480453078443125,0.04284372858448053,0.03141111384509048,0.013505741828934673,0.022343428443199642,0.1590540120637126,-0.04394141274633475,0.059965342173739285,-0.049146380052201545,-0.026712812116753283,-0.04297746883758695
7,-0.06658768716434123,-0.19786609151858942,0.16323675067215437,-0.01827319647933671,-0.019192288221246558,0.2348514906866081,-0.06300042469575104,-0.09340185065058128,-0.19082842426796898,0.10717244181890928,0.1312119858348326,-0.14804379297603576,0.10920128720425905,0.028920193725952323,0.1789022453111542,-0.011891181666558585,-0.1344508478981943,-0.04475497425724086,0.04298620575046871,0.0024449581301959024
8,0.05461990519749104,-0.09397697892757276,0.03432419436950216,0.005748370170200451,-0.068649169246099,0.04077510863095979,-0.022200444326722073,-0.08013185825528557,-0.04120879632762878,0.017110710628726513,0.07858753999728442,-0.031341193757391805,0.022914609329677323,0.04036772743373089,0.09694097422843347,-0.07610149447315004,0.09056371399433266,0.038556024650568815,-0.063932810059369,-0.1001967378397117
9,-0.10954666894329282,0.3095069914394176,0.10932309563785886,0.19262230561039698,-0.0766659740732678,0.029912167889707866,0.14092899250280427,-0.031151745908572094,-0.13155730902680773,-0.37376588284111556,-0.2357623017674539,-0.01691871140010385,-0.1486089368034374,0.34944210057379727,0.10293471723055687,-0.0265526675547983,-0.002379280170807612,-0.155056304551714,-0.045737676250868005,-0.022324775130969553
10,-0.04185104548739147,0.378714136405864,-0.00032344778224986073,0.23211104436814425,-0.25225489736615553,0.013048331956955725,0.16268741327031816,-0.04492684620085176,0.025481375849170294,-0.3908967471416729,-0.1539997106681967,0.18668555318757682,-0.0259315906321854,0.23477996458601386,0.18130276531179784,-0.053305554847650524,0.2061567429149468,-0.2180844080147268,-0.07426740528234246,-0.08998184410546102
11,-0.06573891881943424,0.39268774559695374,-0.07973153819336282,0.21879472263404623,-0.10386893277491223,-0.04854312933711951,0.1340629883675906,-0.12348482461444218,0.040555278955259275,-0.3735671969328598,-0.1772932852682203,0.1374023797108387,-0.06263932818192891,0.1955716914470029,0.07925171011972319,-0.02097521900932208,0.2084889384196215,-0.12811808400881516,0.006165996012031211,-0.0656792113061413
12,-0.07365692202158833,0.06302470222516666,0.060673582989298244,0.025097910858480885,-0.014980151102596484,0.09485645178028727,-0.05391049180974541,-0.16021399596435298,0.07964062385464253,0.0464636431059882,0.05157623621715357,-0.029192750213353325,-0.008316482384986331,0.0008195072788715614,0.2404820580299086,-0.04926049296976364,0.14343497004185873,-0.012189764121595049,-0.08775972676494699,0.018270550624631218
13,0.006201649229838452,0.18486737992292762,0.09497327327544622,0.11455314082538041,-0.022791505160550955,0.025555278881033025,0.07228138539035321,-0.08566905486126841,-0.012420143623289972,-0.21002999359748198,-0.11483391252724909,0.06032947026092573,-0.03846478485990174,0.17982903431043878,0.0740043474559008,-0.02027152133258867,0.003941258174006798,-0.07892437288995008,0.029332071798881986,-0.03654053826168978
14,-0.04516865327282349,-0.18579910134048702,0.10455679047142956,-0.06739067228463956,-0.10136938085412808,0.05466622407118931,0.003940414777743314,0.034331589443433105,0.029833810418381228,0.09208545094742755,0.1458198889957988,-0.015388356075776403,0.15229829303912668,0.009077619263672983,0.061085693058100875,-0.020041276596560527,0.059139333438407035,-0.0810981612100846,-0.035015646046973624,0.03499181977466428
15,0.12300457125241585,-0.21099847555131443,0.3579960737647431,-0.02992088638474861,-0.07597666890103322,0.1715922957328642,0.022521734138055326,-0.08536891340416933,-0.1436153663607919,0.032740510015822594,0.0779808401816764,-0.0245602562114016,0.15401177445242523,0.20099156612946534,0.1878077502029156,-0.08323132386713039,-0.12545331356088044,-0.14463237039053126,0.1558190990484318,-0.06834936523819142
16,0.080746214485711,0.060526009915528,0.04727414278939126,0.040511106951588605,-0.10788318946710247,0.0038814495469163923,0.07980738283455914,-0.04907112527125862,-0.03657314051289015,-0.00622302522248901,0.018694083638734975,0.03878746898504745,0.05333229364256035,0.05812034098608656,0.0571992985367149,-0.10030368125834738,0.021825753282063716,-0.1296926626794346,0.10411128895957192,-0.02753604377641707
17,0.06310643319506272,-0.05346101165211503,-0.012664139694154527,-0.025877339393577153,-0.04793562958283102,-0.05962804049993013,-0.008981806652471868,0.06123570716892624,0.01632722377618937,-0.02592528605101138,-0.05468272938459805,0.04646045511726481,-0.08359212570262044,0.03916451678022893,0.0718270197151393,-0.025904778042466402,0.01596026484193624,-0.002956446805935514,-0.016588696397747852,-0.005354309362968702
18,-0.022524218254946306,-0.20492889292633518,0.20486134410278292,-0.02963232664855435,-0.15505952538074716,0.10952574403078597,-0.09468533193181224,0.006773131229348011,0.00441800180876662,0.1019005812770161,0.19596108903712167,-0.07712545180285794,0.0726787836580468,-0.011148836255321162,0.1977729259461317,-0.03309307492216243,-0.07580763711149076,0.03992815593325845,-0.1345115725159918,-0.00020925458924029428
19,-0.15262692187183866,0.21106499051891664,-0.14377149798686203,0.14374320341859803,-0.1969874726034514,0.0009889930777257723,-0.2194902308529504,0.08066460083402702,-0.11235726935262196,-0.2672443352896801,-0.1258289373097681,0.0020761834135638348,-0.19844433473639655,0.005162729646450025,0.1974183124118107,0.11219510244079851,-0.04151651464488321,-0.09478244553907539,-0.1584284439113319,-0.036037782435054296
20,0.05771490179279348,-0.1488253684230266,0.058457686468939375,-0.07016553609106438,-0.08435246574454505,-0.03493376037495141,-0.112395294101394,0.042937713950964344,0.02409643949417504,0.040641228770955676,0.0619190060622025,0.0023598548029721543,0.05345778143791621,0.05262387962466708,-0.007416455157012079,0.009379478231332793,0.05558527898292405,0.006609873164391708,-0.11961942859408939,-0.04306365962940176
21,0.056650450200326455,-0.2581670786488977,-0.020748129332975235,-0.12600244349149042,-0.05201044594290778,0.005224007569325085,-0.06985557430880178,0.13865495076851228,0.08851006872763333,0.10582073097156665,0.08827524971018386,0.1226257558435035,0.1712984532961402,-0.08414093806194149,-0.04818388406786273,0.07206524870976173,0.02802179505653959,-0.003545886806201351,-0.020146549316646275,-0.0034714696100590697
